7	7	10000000	4096	2136.23	0.775325	2755.27
7	7	20000000	4096	4272.46	1.45804	2930.27
7	7	30000000	4096	6408.69	2.19159	2924.22
7	7	40000000	4096	8544.92	2.99936	2848.92
7	7	50000000	4096	10681.2	3.70712	2881.25
7	7	60000000	4096	12817.4	4.84209	2647.08
7	7	70000000	4096	14953.6	5.50911	2714.34
7	7	80000000	4096	17089.8	6.35429	2689.5
7	7	90000000	4096	19226.1	6.90845	2782.98
7	7	100000000	4096	21362.3	7.89256	2706.64
7	7	110000000	4096	23498.5	8.75941	2682.66
7	7	120000000	4096	25634.8	10.4284	2458.17
7	7	130000000	4096	27771	10.2821	2700.92
7	7	140000000	4096	29907.2	11.1753	2676.2
7	7	150000000	4096	32043.5	15.7452	2035.13
7	7	160000000	4096	34179.7	12.8234	2665.41
7	7	170000000	4096	36315.9	12.752	2847.87
7	7	180000000	4096	38452.1	13.6232	2822.56
7	7	190000000	4096	40588.4	14.5088	2797.5
7	7	200000000	4096	42724.6	15.0816	2832.89
7	7	210000000	4096	44860.8	15.9673	2809.55
7	7	220000000	4096	46997.1	17.1974	2732.79
7	7	230000000	4096	49133.3	17.5923	2792.89
7	7	240000000	4096	51269.5	18.2939	2802.54
7	7	250000000	4096	53405.8	18.8622	2831.37
7	7	260000000	4096	55542	19.8953	2791.71
7	7	270000000	4096	57678.2	21.5438	2677.26
7	7	280000000	4096	59814.5	20.7567	2881.69
7	7	290000000	4096	61950.7	21.886	2830.61
7	7	300000000	4096	64086.9	22.574	2838.97
7	7	310000000	4096	66223.1	23.5933	2806.86
7	7	320000000	4096	68359.4	24.4573	2795.05
7	7	330000000	4096	70495.6	25.1248	2805.82
7	7	340000000	4096	72631.8	25.1753	2885.04
7	7	350000000	4096	74768.1	26.3301	2839.64
7	7	360000000	4096	76904.3	26.7974	2869.84
7	7	370000000	4096	79040.5	27.6201	2861.7
7	7	380000000	4096	81176.8	28.5518	2843.14
7	7	390000000	4096	83313	29.776	2797.99
7	7	400000000	4096	85449.2	30.6346	2789.3
7	7	410000000	4096	87585.4	31.5987	2771.81
7	7	420000000	4096	89721.7	31.993	2804.41
7	7	430000000	4096	91857.9	31.7138	2896.47
7	7	440000000	4096	93994.1	33.4446	2810.44
7	7	450000000	4096	96130.4	34.3499	2798.56
7	7	460000000	4096	98266.6	34.4433	2853
7	7	470000000	4096	100403	35.4969	2828.5
7	7	480000000	4096	102539	36.0738	2842.48
7	7	490000000	4096	104675	36.7204	2850.6
7	7	500000000	4096	106812	37.2958	2863.9
